combined_text,Label
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.52834890212546 Monsters, Inc juice Parents Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend dinner,At a party -0.19009332075475224 Kill Bill water Parents,Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Cloudy With A Chance Of Meatballs tea Parents,Friends Unknown",2
"0.8084090490360328 -0.3549037546490895 Weekend lunch,Weekend dinner 0.9594142358535874 Jiro Dreams Of Sushi asianalcohol Parents Unknown",2
"-0.1709752373421826 1.0138917122252167 Week day dinner,Weekend dinner,At a party -0.19009332075475224 Spirited Away water Parents,Friends Unknown",2
"0.8084090490360328 0.3294939787880635 Week day dinner,Weekend lunch,Weekend dinner -0.046404876178709774 Spirited Away tea Parents,Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Weekend dinner 2.683675570766097 Jiro Dreams Of Sushi alcohol Parents,Friends Unknown",2
"0.8084090490360328 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Jiro Dreams Of Sushi tea Parents,Siblings,Friends Unknown",2
"1.7877933354142483 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 2.683675570766097 Bullet Train water Friends Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.47747020990683714 Monsters, Inc asianalcohol Parents,Siblings,Friends Unknown",2
"1.7877933354142483 1.0138917122252167 Week day dinner,At a party 1.2467911250056725 Squid Game water Strangers Unknown",2
0.8084090490360328 -0.012704887930512982 Weekend dinner 0.52834890212546 Finding Nemo other Siblings Unknown,2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 2.683675570766097 Monsters, Inc tea Friends Unknown",2
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner 1.2467911250056725 Unknown water Siblings,Friends I will have some of this food item with my hot sauce",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -0.47747020990683714 Crazy Rich Asians milk,tea Siblings,Friends,Strangers A little (mild)",2
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.6211586544828797 Jiro Dreams Of Sushi asianalcohol Friends,Strangers Unknown",2
"-2.1297438100986135 -1.381500354804819 Weekend dinner 0.52834890212546 Spirited Away soup Parents,Friends Unknown",2
"-2.1297438100986135 -1.0393014880862426 Weekend dinner,At a party 0.52834890212546 Spirited Away tea Friends Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 John Wick asianalcohol Unknown Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Unknown tea Parents,Siblings,Friends A little (mild)",2
0.8084090490360328 -1.0393014880862426 Weekend dinner 0.815725791277545 Spirited Away other Strangers Unknown,2
"1.7877933354142483 -0.697102621367666 Week day dinner,Weekend dinner,At a party,Late night snack 0.9594142358535874 Jiro Dreams Of Sushi other Friends A little (mild)",2
"0.8084090490360328 -1.0393014880862426 Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Jiro Dreams Of Sushi tea Parents,Siblings,Friends Unknown",2
"1.7877933354142483 1.3560905789437931 Weekend lunch,Weekend dinner 0.6720373467015025 Gran Turismo water Friends,Teachers,Strangers Unknown",2
"1.7877933354142483 -1.381500354804819 Weekend dinner,At a party -0.19009332075475224 Lost In Translation tea Parents,Friends,Strangers Unknown",2
"-1.150359523720398 -1.381500354804819 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Unknown milk Teachers,Strangers A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 The Breakfast Club water Friends,Strangers Unknown",2
"1.7877933354142483 0.6716928455066401 Weekend lunch,Weekend dinner 0.24097201297337514 Spirited Away tea Friends,Strangers A moderate amount (medium)",2
"0.8084090490360328 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Late night snack 0.09728356839733268 Unknown tea,water Friends,Strangers A little (mild)",2
"-0.1709752373421826 -0.697102621367666 Week day dinner,Weekend lunch,Weekend dinner 0.9594142358535874 Ponyo tea Parents,Siblings Unknown",2
"1.7877933354142483 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.52834890212546 Samurai Jack juice Parents,Siblings,Friends Unknown",2
"1.7877933354142483 -0.697102621367666 Weekend dinner,At a party 1.2467911250056725 Kung Fu Panda unknown Friends Unknown",2
"0.8084090490360328 -1.0393014880862426 Week day lunch,Weekend dinner,At a party 0.9594142358535874 Mean Girls water Parents,Siblings,Friends Unknown",2
"-1.150359523720398 1.3560905789437931 Week day dinner,Weekend dinner,At a party 1.2467911250056725 Girl's Trip water Friends Unknown",2
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Unknown water Parents,Siblings,Friends Unknown",2
"-1.150359523720398 -0.697102621367666 Week day lunch,At a party 0.38466045754941763 My Neighbor Totoro tea Strangers Unknown",2
"-1.150359523720398 -1.381500354804819 Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Anime tea Parents,Siblings Unknown",2
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Late night snack 0.9594142358535874 Unknown soup,tea Siblings,Friends A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch -0.19009332075475224 Passengers water Siblings Unknown",2
"-1.150359523720398 -0.3549037546490895 Week day dinner,Weekend dinner -0.6211586544828797 Finding Nemo water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -0.697102621367666 Weekend lunch,Weekend dinner,At a party 1.2467911250056725 Madagascar tea Friends Unknown",2
"1.7877933354142483 -1.0393014880862426 Week day dinner,Weekend dinner,Late night snack -0.6211586544828797 Spirited Away alcohol Friends,Strangers Unknown",2
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Unknown other Parents,Siblings Unknown",2
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Bladerunner soup Friends Unknown",2
"1.7877933354142483 -1.0393014880862426 Week day dinner,Weekend dinner,At a party 1.2467911250056725 Kill Bill water Parents,Siblings,Friends A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.38466045754941763 Koe No Katachi tea Parents,Friends Unknown",2
"1.7877933354142483 -0.3549037546490895 Weekend dinner,At a party -0.19009332075475224 Isle Of Dogs water Parents,Friends Unknown",2
1.7877933354142483 -1.0393014880862426 Weekend lunch 1.2467911250056725 Talented other Friends Unknown,2
"1.7877933354142483 -0.697102621367666 Week day dinner,Weekend dinner 0.815725791277545 The Breakfast Club tea Siblings,Friends Unknown",2
"-0.1709752373421826 -0.697102621367666 Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Crayon Shinchan tea Parents,Friends Unknown",2
"-2.1297438100986135 2.0404883123809463 Weekend lunch,Weekend dinner,At a party 0.52834890212546 Ratatouille tea Parents,Friends A little (mild)",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Late night snack 0.24097201297337514 Dreams Of Sushi water Parents,Siblings Unknown",2
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.046404876178709774 Finding Nemo water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day dinner,Weekend dinner,At a party 2.683675570766097 Unknown asianalcohol Parents,Friends Unknown",2
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch 0.09728356839733268 Spirited Away tea Friends Unknown",2
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Crazy Rich Asians juice Parents,Friends,Strangers Unknown",2
"-2.1297438100986135 -1.0393014880862426 Week day lunch,Weekend dinner 0.38466045754941763 Jiro Dreams Of Sushi juice,tea Friends Unknown",2
-1.150359523720398 -1.0393014880862426 Weekend dinner 0.09728356839733268 Your Name tea Friends Unknown,2
"-0.1709752373421826 -1.0393014880862426 Week day dinner,Weekend dinner,At a party,Late night snack -0.7648470990589221 Memoirs Of A Geisha water Parents A little (mild)",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Kung Fu Panda water Siblings,Friends Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Masterchef tea Parents,Friends A little (mild)",2
"-0.1709752373421826 -1.0393014880862426 Week day dinner,Weekend lunch,Weekend dinner,At a party -0.47747020990683714 Unknown water Friends Unknown",2
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Memoirs Of A Geisha water Siblings,Friends Unknown",2
"-1.150359523720398 -0.3549037546490895 Week day dinner,Weekend dinner,At a party,Late night snack 1.2467911250056725 The Wolverine other Parents Unknown",2
"1.7877933354142483 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.9594142358535874 Kung Fu Panda tea Parents,Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Week day dinner,Weekend lunch,At a party -1.052223988211007 Bullet Train tea Parents,Siblings,Friends Unknown",2
"-0.1709752373421826 0.3294939787880635 Week day dinner,Weekend lunch,Weekend dinner,At a party 0.09728356839733268 The Breakfast Club asianalcohol Friends,Strangers Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -1.052223988211007 The Godfather tea Siblings,Friends Unknown",2
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend dinner,At a party -0.3337817653307947 Anime alcohol,asianalcohol Parents,Friends A moderate amount (medium)",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 John Wick asianalcohol Friends Unknown",2
"1.7877933354142483 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Ponyo tea Siblings,Friends,Teachers A little (mild)",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch 1.2467911250056725 Unknown water Friends A lot (hot)",2
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Finding Nemo tea Parents,Friends Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend dinner,Late night snack 1.9652333478858848 Lost In Translation alcohol,tea,water Parents Unknown",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Monster asianalcohol Friends I will have some of this food item with my hot sauce",2
"1.7877933354142483 -1.0393014880862426 Week day dinner,Weekend dinner,At a party -0.3337817653307947 Cars tea Parents,Siblings,Friends Unknown",2
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.6211586544828797 The Last Samurai tea Parents Unknown",2
"1.7877933354142483 -1.381500354804819 Weekend lunch,Weekend dinner 1.2467911250056725 Kill Bill asianalcohol Parents,Siblings,Friends Unknown",2
"1.7877933354142483 -1.0393014880862426 Week day dinner,Weekend dinner 0.38466045754941763 Cars water Parents Unknown",2
"-1.150359523720398 -1.0393014880862426 Week day dinner,Weekend dinner,Late night snack -0.19009332075475224 Spirited Away tea Parents,Friends Unknown",2
"-0.1709752373421826 -1.381500354804819 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.09728356839733268 Dune water Parents,Siblings,Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 1.2467911250056725 Suzume tea Parents,Siblings,Friends Unknown",2
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Kung Fu Panda tea Friends Unknown",2
"-2.1297438100986135 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 2.683675570766097 Detective Conan soda Parents,Siblings Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch 0.09728356839733268 Big Hero 6 water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Shark Tale water Parents,Siblings,Friends Unknown",2
"0.8084090490360328 -1.381500354804819 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Snowpiercer asianalcohol Friends,Strangers A lot (hot)",2
"1.7877933354142483 0.6716928455066401 Week day dinner,Weekend dinner 1.2467911250056725 Yakuza asianalcohol Parents,Teachers Unknown",2
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 1.2467911250056725 Unknown tea,water Parents,Siblings,Friends Unknown",2
"-0.1709752373421826 0.6716928455066401 Week day lunch,At a party 0.09728356839733268 Finding Nemo water Friends Unknown",2
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 The Godfather other Siblings,Friends A moderate amount (medium)",0
"-1.150359523720398 0.3294939787880635 Week day lunch,At a party -1.052223988211007 Teenage Mutant Ninja Turtles alcohol Parents Unknown",0
"0.8084090490360328 3.0670849125366755 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Wizards Of Waverly Place Movie other Friends A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.3396008773630919 Home Alone soda Friends,Strangers A little (mild)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.09728356839733268 Home Alone soda Friends I will have some of this food item with my hot sauce",0
"0.8084090490360328 -0.697102621367666 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Spider-Man other Parents,Siblings Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Home Alone soda Parents,Siblings,Friends,Teachers Unknown",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.6211586544828797 Avengers soda Friends A little (mild)",0
"-2.1297438100986135 0.6716928455066401 Weekend dinner,At a party,Late night snack -1.3396008773630919 Fast And Furious other Siblings,Friends A moderate amount (medium)",0
