id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
631141,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Monsters Inc.,Jasmine tea,"Parents,Siblings,Friends",-1.0,Sushi
631069,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,monsters Inc,Tea,"Parents,Siblings,Friends",-1.0,Sushi
634508,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,The karate kid,Soju,"Parents,Strangers",2.0,Sushi
206744,2,9.0,Weekend dinner,7.0,John Wick: Chapter 3 - Parabellum,water,"Siblings,Friends",-1.0,Sushi
629659,2,3.0,"Week day lunch,Weekend lunch,At a party",1.0,Oppenheimer ,Sake,Friends,3.0,Sushi
630190,4,2.0,Weekend lunch,30.0,I don't think of any movies. I think of anime.,Water.,Parents,-1.0,Sushi
401586,4,5.0,"Week day dinner,Weekend dinner,At a party",10.0,The Spy Next Door,tea,Parents,-1.0,Sushi
629263,3,5.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,Rush hour,Lemonade,Friends,2.0,Sushi
631678,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",4.0,Into the Spiderverse,Tea,Friends,-1.0,Sushi
411681,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Godzilla,Water,"Friends,Strangers",-1.0,Sushi
630378,3,6.0,"Week day lunch,Weekend dinner,At a party,Late night snack",10.0,Rush Hour,Iced Tea,Friends,2.0,Sushi
604991,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,Monsters Inc.,Water,"Friends,Strangers",-1.0,Sushi
629723,5,3.0,"Week day dinner,Weekend dinner",20.0,Heretic,Baijiu,Friends,-1.0,Sushi
387522,4,3.0,"Weekend lunch,Weekend dinner",30.0,Crayon Shinchan,Green Tea,"Parents,Siblings,Friends",-1.0,Sushi
613484,5,5.0,"Weekend dinner,At a party",6.0,Aquaman,Ice tea,Parents,3.0,Sushi
494373,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",6.0,Bullet train,"Barley tea
----------",Friends,-1.0,Sushi
605537,1,2.0,Week day dinner,0.5,Ratatouille,soft drink,Friends,-1.0,Sushi
624443,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Kill Bill,Tea,Friends,-1.0,Sushi
526064,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",1.0,Spirited Away,Water,Friends,-1.0,Sushi
609179,2,5.0,Weekend dinner,20.0,Tokyo Drift,milk,Strangers,2.0,Sushi
411117,5,7.0,"Week day dinner,Weekend dinner",7.5,Monsters Inc.,Water,"Parents,Siblings,Friends",-1.0,Sushi
634430,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",2.0,Tokyo Drift,Juice,Friends,-1.0,Sushi
631711,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",1.0,Turning Red,Root beer,Strangers,3.0,Sushi
633712,5,4.0,"Week day dinner,Weekend dinner",10.0,Isle of Dogs,Water,Friends,-1.0,Sushi
520090,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Spirited Away,Green Tea,Parents,-1.0,Sushi
741592,2,3.0,"Week day lunch,Weekend lunch,At a party",1.49,Your Name,Water,Strangers,-1.0,Sushi
628547,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",20.0,Monsters Inc,Tea,"Siblings,Friends,Strangers",1.0,Sushi
501513,2,2.0,"Week day dinner,Weekend dinner,At a party",10.0,Midnight dinner,Soju,"Parents,Friends",1.0,Sushi
630929,4,8.0,"Weekend dinner,At a party",5.0,spirited away,tea,"Parents,Siblings",-1.0,Sushi
617379,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,Kung fu panda,Mango juice,"Parents,Siblings",1.0,Sushi
617310,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.99,Karate Kid,Water,Friends,-1.0,Sushi
495424,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Kill Bill,Sake,Parents,-1.0,Sushi
622787,5,3.0,"Week day dinner,Weekend dinner",13.0,madagascar,tea,"Parents,Friends,Strangers",1.0,Sushi
631716,5,6.0,Weekend dinner,40.0,Penguins of Madagascar,Green Tea,"Parents,Siblings",-1.0,Sushi
620745,5,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Monsters Inc.,Water,Friends,-1.0,Sushi
611932,2,4.0,"Weekend lunch,Weekend dinner",12.0,John Wick 3,Water,"Parents,Strangers",-1.0,Sushi
619892,5,8.0,"Week day lunch,Weekend lunch,Late night snack",15.0,"Monsters, Inc.",Pepsi,"Parents,Siblings,Friends,Strangers",2.0,Sushi
529289,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,Kill Bill,Iced Tea,"Parents,Siblings,Friends,Strangers",-1.0,Sushi
630738,3,10.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",13.0,none,miso soup,"Parents,Siblings,Friends,Strangers",-1.0,Sushi
524766,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Idk,Water or soup,"Parents,Siblings,Friends",-1.0,Sushi
522148,1,4.0,"Week day dinner,Weekend dinner,At a party",10.0,pokemon,rice wine,Strangers,-1.0,Sushi
631046,2,3.0,"Week day dinner,Weekend dinner",30.0,Tokyo Drift,Tea,"Parents,Siblings,Friends",-1.0,Sushi
66222,5,7.0,Week day dinner,20.0,Tokyo drift,Zero sugar coca cola,Parents,-1.0,Sushi
630209,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Kiki’s Delivery Service,Ginger tea,"Parents,Siblings,Friends",-1.0,Sushi
