combined_text,Label
"4 4 Week day lunch,Weekend lunch,Weekend dinner 10 dollars Finding Nemo Green Tea Strangers A little (mild)",Sushi
"2 2, or 3+ Weekend lunch,Weekend dinner $5  Tokyo Story (1953) Green tea Strangers nan",Sushi
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 20 Parasite Water Parents,Siblings,Friends nan",Sushi
"4 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $11.00  Inception Water Friends A moderate amount (medium)",Sushi
"4 I would expect it to have:

* Seawead

* Rice

* Cucumbers

* Salmon

* Avacado

* Possibly some sweet sauces Week day dinner,Weekend dinner,Late night snack I would expect to pay about $9 per serving. This is based on how much I usually have to pay. I would associate it with movie series like ""Pleasant Goat and Big Big Wolf"", as that was one of the childhood shows I watched, from the time when we could sometimes go and eat out as a family. I would pair this item with water. It is usually not dry or dehydrating so I don't usually drink much with it, but water is more than enough. Parents,Siblings nan",Sushi
"4 4 Week day dinner,Weekend lunch,Weekend dinner,At a party 20 The Karate Kid Wine Parents,Friends,Strangers A little (mild)",Sushi
4 20 At a party $13  none water Strangers A moderate amount (medium),Sushi
"2 5

  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 12 Your Name Green tea  Siblings,Friends nan",Sushi
"4 5 Week day dinner,Weekend lunch,Weekend dinner 10 CAD Wolf of Wall Street Wine Parents,Friends A little (mild)",Sushi
"2 3 to 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $8 to $20 Spirited Away (or any Japanese movie in general) Tea Parents,Friends A lot (hot)",Sushi
"3 Around 3-6 ingredients Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack Around 8-15 dollars for one serving Wolverine Tea Siblings,Friends nan",Sushi
1 2 Week day dinner 9 Jiro Dreams of Sushi Calpis Parents nan,Sushi
"5 4 Weekend dinner $20  Romance movie Water Parents,Friends nan",Sushi
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 35 Food wars Tea Parents,Siblings,Friends nan",Sushi
"3 4 Week day lunch,Weekend lunch,Weekend dinner,At a party 15 nan Water Parents,Siblings,Friends A moderate amount (medium)",Sushi
"4 Maybe 3 to 4 ingredients.  Weekend lunch,Weekend dinner Somewhere in the late 20's or early 30's. Maybe 28 bucks.  Some Japanese movie or some action movie.  Maybe some cocktail like Gin Martini.  Parents nan",Sushi
"4 4-6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $10-$50 Jiro Dreams of Sushi Green tea or water Parents,Siblings,Friends nan",Sushi
"4 5 Week day dinner,Weekend dinner,At a party 20 Wolf of Wallstreet Coke Zero Friends A moderate amount (medium)",Sushi
2 4 Week day lunch 9 Godzilla no drink Strangers nan,Sushi
"5 5-6 Week day dinner,Weekend lunch,Weekend dinner $8-12 Johnny English Sake Siblings,Friends nan",Sushi
3 3 Weekend dinner 12 dollars Fast and Furious: Tokyo Drift Tea Parents nan,Sushi
"5 4 Week day dinner,Weekend lunch,Weekend dinner,At a party 11 Karate Kid Water Friends,Strangers A little (mild)",Sushi
"2 3 Week day dinner,Weekend dinner,At a party $16  Scary Movie 4 (2006) Water Parents,Siblings,Friends nan",Sushi
"4 4 Week day dinner,Weekend dinner 10 Finding Nemo Beer Parents,Siblings nan",Sushi
"1 3 Week day dinner,Weekend dinner,At a party,Late night snack 2 Jiro dreams of sushi Water Parents,Friends,Strangers nan",Sushi
"4 Minimum 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack Between $6 and $12 Monster house Water Friends,Strangers A little (mild)",Sushi
"4 high quality raw fish, rice, vinegar, seaweed, sesame Week day dinner,Weekend lunch,Weekend dinner,At a party $20  the big short sake Parents,Siblings,Friends nan",Sushi
"4 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 14 kill bill  water Siblings nan",Sushi
"3 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $12  The Little Mermaid Miso soup Parents,Friends nan",Sushi
"4 3 Weekend dinner,At a party 25 CAD Lost in Translation Water Siblings,Strangers nan",Sushi
"3 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 15 Recep Ivedik 2 Sake Parents,Siblings nan",Sushi
"2 4 Week day lunch,Weekend lunch $4  Pirates of the Carribeans Matcha Siblings,Friends nan",Sushi
"3 I would say the number of ingredients varies largely based on the complexity of one's order. However, if I had to generalize, I would say about 5 ingredients. Week day dinner,Weekend dinner I would expect to pay upwards of $12 for one serving of this food item.  The movie that comes to mind for this food item is the Big Short. There is one scene that is very vivid and eye-opening conversations when it comes to the fault of hedge funds during the 2008 crisis that was discussed over this food item. I would pair water with lemon with this food item since it is usually eaten at a sit down. Parents,Siblings,Friends A little (mild)",Sushi
"4 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 20 Crazy Rich Asians Water Parents,Siblings,Friends nan",Sushi
"4 The simplest sushi would contain 3 ingredients: rice, seaweed, and fish. But maybe a sushi that is more complex would have avocado, tofu, cucumber, crab. So anywhere from 3-7+ ingredients.  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack Sushi is a bit pricy sometimes depending on the seafood, so maybe around $12-17.  I watched the harry potter series with my friends while eating sushi, so I associate sushi with harry potter. I would eat sushi with some bubble tea! Friends nan",Sushi
"3 5 Weekend lunch,Weekend dinner $15  Jiro Dreams of Sushi, East Side Sushi, Finding Nemo Tea Friends A moderate amount (medium)",Sushi
"3 3 Week day dinner,Weekend dinner,At a party 30 Jiro Dreams of Sushi tea Friends nan",Sushi
"5 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 20 Spirited Away Green tea Parents nan",Sushi
"4 9 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 25$ Any japanese movie, and animes  Bubble Tea Parents,Siblings,Friends nan",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 15 Monsters, Inc. Juice Parents nan",Sushi
"3 5 Week day dinner,Weekend dinner,At a party $10  Kill Bill Lemon Water Parents,Friends nan",Sushi
"4 4 Week day dinner,Weekend lunch,Weekend dinner 10 cloudy with a chance of meatballs hot green tea Parents,Friends nan",Sushi
"4 5 Weekend lunch,Weekend dinner $18  Jiro Dreams of Sushi Soju Parents nan",Sushi
"3 9 Week day dinner,Weekend dinner,At a party $10.00  Spirited away Water Parents,Friends nan",Sushi
"4 6-8 Week day dinner,Weekend lunch,Weekend dinner $8-14 Spirited Away Tea Parents,Friends nan",Sushi
"3 3 Weekend dinner 30 Jiro Dreams of Sushi rice wine Parents,Friends nan",Sushi
"4 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 20 Jiro Dreams of Sushi Tea Parents,Siblings,Friends nan",Sushi
"5 Four Week day lunch,Week day dinner,Weekend lunch,Weekend dinner Thirty dollars Bullet Train Water Friends nan",Sushi
"3 5: rice, seaweed, fish, avocado, cucumber Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $8 (a roll) monsters inc sake Parents,Siblings,Friends nan",Sushi
"5 9 Week day dinner,At a party $20  squid game water Strangers nan",Sushi
4 6 Weekend dinner $15  Finding Nemo Boba Siblings nan,Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 30 (unless we're talking like Monkey Sushi's BOGO offers which is really cheap for some reason...) Monster Inc Jasmine or roasted green tea Friends nan",Sushi
"2 5 Week day lunch,Week day dinner 20 na water Siblings,Friends I will have some of this food item with my hot sauce",Sushi
"4 5 Week day lunch,Weekend lunch,At a party $8  Crazy Rich Asians Milk tea Siblings,Friends,Strangers A little (mild)",Sushi
"2 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $6.96  Jiro Dreams of Sushi Sake Friends,Strangers nan",Sushi
"1 2 Weekend dinner 15$ spirited away miso soup Parents,Friends nan",Sushi
"1 3 Weekend dinner,At a party 15 spirit away barley tea Friends nan",Sushi
"3 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 12 John Wick Sake nan nan",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 10 - Green tea Parents,Siblings,Friends A little (mild)",Sushi
4 3 Weekend dinner 17 Spirited Away Calpis Strangers nan,Sushi
"5 4 ingredients  Week day dinner,Weekend dinner,At a party,Late night snack $15 - $20 Jiro Dreams of sushi No drink. Friends A little (mild)",Sushi
"4 3 Week day dinner,Weekend lunch,Weekend dinner 20 cad jiro dreams of sushi Oolong tea Parents,Siblings,Friends nan",Sushi
"5 10 Weekend lunch,Weekend dinner Anywhere from 5.99 to 25.99 Gran Turismo Water Friends,Teachers,Strangers nan",Sushi
"5 2 Weekend dinner,At a party 10  Lost in Translation tea Parents,Friends,Strangers nan",Sushi
"2 2 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 10 short movie because I eat it fast soybean milk Teachers,Strangers A little (mild)",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $10.00  The breakfast club Water Friends,Strangers nan",Sushi
"5 8 ingredients (nori, rice, mayo, soy sauce, fish, cucumber, avocado, sesame seeds) Weekend lunch,Weekend dinner $13.00  Spirited Away hot tea Friends,Strangers A moderate amount (medium)",Sushi
"4 3 Week day lunch,Week day dinner,Weekend lunch,Late night snack $12  nan water, iced-tea Friends,Strangers A little (mild)",Sushi
"3 4 Week day dinner,Weekend lunch,Weekend dinner 15-20 Ponyo Tea Parents,Siblings nan",Sushi
"5 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $15  Samurai Jack Orange juice Parents,Siblings,Friends nan",Sushi
"5 4 Weekend dinner,At a party 20 Kung Fu Panda nan Friends nan",Sushi
"4 3 Week day lunch,Weekend dinner,At a party 18$ Mean Girls Water Parents,Siblings,Friends nan",Sushi
"2 10 Week day dinner,Weekend dinner,At a party $20  Girl's Trip Water Friends nan",Sushi
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 15 nan water Parents,Siblings,Friends nan",Sushi
"2 4 Week day lunch,At a party 14 dollars My Neighbor Totoro tea Strangers nan",Sushi
"2 Two to three. Week day dinner,Weekend lunch,Weekend dinner,At a party $2 for like a single piece of sushi? Anime I guess Green tea! Parents,Siblings nan",Sushi
"2 4 or 5 Week day lunch,Week day dinner,Late night snack 15-20 dollar no Miso Soup， tea Siblings,Friends A little (mild)",Sushi
"4 Around 5 depending on the type of sushi you make. But for the average Sushi, I expect 5. Week day lunch,Week day dinner,Weekend lunch Around $10 Passengers(2016) Water Siblings nan",Sushi
"2 5 Week day dinner,Weekend dinner 7 Finding Nemo Water Parents,Siblings,Friends nan",Sushi
"4 4 Weekend lunch,Weekend dinner,At a party 20 Madagascar Tea Friends nan",Sushi
"5 3 Week day dinner,Weekend dinner,Late night snack 7 Spirited Away Beer Friends,Strangers nan",Sushi
"2 fish, rice, seaweed Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $13  i dont know none Parents,Siblings nan",Sushi
"2 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 10 Bladerunner miso soup Friends nan",Sushi
"5 3 Week day dinner,Weekend dinner,At a party $20  Kill Bill Water Parents,Siblings,Friends A little (mild)",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $14  Koe No Katachi Tea Parents,Friends nan",Sushi
"5 Really depends on the type of sushi but typically around 5 or so Weekend dinner,At a party $10  Isle of Dogs Just water honestly Parents,Friends nan",Sushi
"5 rice, cucumber, crab, 

3 Weekend lunch 20 talented korea drink/japanese drink Friends nan",Sushi
"5 2-7 Week day dinner,Weekend dinner $17  The Breakfast Club Tea Siblings,Friends nan",Sushi
"3 4 Week day dinner,Weekend lunch,Weekend dinner 15 Crayon Shin-chan the Movie Oolong Tea Parents,Friends nan",Sushi
"1 12 ingredients Weekend lunch,Weekend dinner,At a party within 15 dollors Ratatouille Nestea Parents,Friends A little (mild)",Sushi
"3 5 Week day lunch,Late night snack 13 Dreams of Sushi Water Parents,Siblings nan",Sushi
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 11 Finding Nemo Water Parents,Siblings,Friends nan",Sushi
"4 5 Week day dinner,Weekend dinner,At a party 30 Idk Sake Parents,Friends nan",Sushi
"2 4 Week day lunch,Week day dinner,Weekend lunch 12 Spirited Away Tea Friends nan",Sushi
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 15 Crazy Rich Asians Juice Parents,Friends,Strangers nan",Sushi
"1 I would expect this food item to contain around 3 to 4 ingredients. Week day lunch,Weekend dinner I would expect to pay around $14 for this food item. I think of the movie Jiro Dreams of Sushi. I would pair tea or juice with this food item. Friends nan",Sushi
2 3 Weekend dinner $12  Your name Tea Friends nan,Sushi
"3 Fish, Rice, Vinegar. Total of 3 Week day dinner,Weekend dinner,At a party,Late night snack 6 Memoirs of A Geisha Water Parents A little (mild)",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $10.00  Kung Fu Panda Water Siblings,Friends nan",Sushi
"4 5 Week day dinner,Weekend lunch,Weekend dinner $12.00  Masterchef Tea Parents,Friends A little (mild)",Sushi
"3 At least 3 Week day dinner,Weekend lunch,Weekend dinner,At a party 8.50 CAD Nothing comes to mind Water Friends nan",Sushi
"2 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 10 Memoirs of a Geisha Water Siblings,Friends nan",Sushi
"2 5 Week day dinner,Weekend dinner,At a party,Late night snack $20  The Wolverine champagne Parents nan",Sushi
"5 2-4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 15-20 dollars kung fu panda tea Parents,Friends nan",Sushi
"3 3 Week day dinner,Weekend lunch,At a party 4 Bullet Train Oolong Tea Parents,Siblings,Friends nan",Sushi
"3 7 Week day dinner,Weekend lunch,Weekend dinner,At a party 12 The breakfast club Sake Friends,Strangers nan",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $4  The Godfather Tea Siblings,Friends nan",Sushi
"3 5-7, depending on what type of sushi Week day lunch,Week day dinner,Weekend dinner,At a party 8-10$ for 5-8 sushis A Japanese anime movie, such as Spirited Away Sake (Japanese rice wine) Parents,Friends A moderate amount (medium)",Sushi
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 15 John Wick 3 Sake Friends nan",Sushi
"5 9 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 10 Ponyo Tea Siblings,Friends,Teachers A little (mild)",Sushi
"3 5 Week day lunch,Weekend lunch 20 nan water Friends A lot (hot)",Sushi
"3 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $20  Finding Nemo Tea Parents,Friends nan",Sushi
"3 4-7 Week day dinner,Weekend dinner,Late night snack $20-30 Lost in Translation wine, tea, sparkling water Parents nan",Sushi
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 8 monster Sake Friends I will have some of this food item with my hot sauce",Sushi
"5 3 Week day dinner,Weekend dinner,At a party $9  Cars 2 Tea Parents,Siblings,Friends nan",Sushi
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 7$ The Last Samurai Tea Parents nan",Sushi
"5 2 Weekend lunch,Weekend dinner 20 Bucks Kill Bill Sake Parents,Siblings,Friends nan",Sushi
"5 3 Week day dinner,Weekend dinner $14  Cars Water Parents nan",Sushi
"2 3 Week day dinner,Weekend dinner,Late night snack 10 Spirited Away lemon tea Parents,Friends nan",Sushi
"3 Sushi Rice, Fish Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $12 for a roll Dune Water Parents,Siblings,Friends nan",Sushi
"3 1-5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 20-Oct Suzume Tea Parents,Siblings,Friends nan",Sushi
"3 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 13 Kung Fu Panda Bubble Tea Friends nan",Sushi
"1 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 30 Detective Conan coke Parents,Siblings nan",Sushi
